note_id,country_name,latitude,longitude,opened_at,closed_at,days_to_resolution,opened_by_username,opening_comment,total_comments,was_reopened,closed_by_username,closing_comment
CREATE FUNCTION
892618,Sierra Leone,8.4723578,-13.1928434,2017-02-15 00:00:00,2020-08-25 12:01:10,0,Christian Siati,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINT (Kissy district  center ) (OSM data version: 2017-01-19T15:17:02Z) #mapsme,2,0,MegOckleshaw,
2297395,Sierra Leone,8.4597700,-13.1927000,2020-08-07 00:00:00,2020-08-07 11:34:06,0,Unknown,caution,2,0,kartonage,"Feel free to provide meaningful information, otherwise this note does not contain anything to add to the map. Notes are publicly visible and meant for improvements and error corrections. Thanks."
2297393,Sierra Leone,8.4660000,-13.1944000,2020-08-07 00:00:00,2020-08-07 11:34:00,0,Unknown,Caution,2,0,kartonage,"Feel free to provide meaningful information, otherwise this note does not contain anything to add to the map. Notes are publicly visible and meant for improvements and error corrections. Thanks."
2234036,Sierra Leone,8.9239551,-12.0244486,2020-06-18 00:00:00,2020-06-18 17:22:17,0,Ibraheem Yussuf Jalloh,'This is a hotel established in 2010 with the aim of providing a good and decent accommodation to our respectable guests.' POI name: R&B Hotel POI types: tourism-hotel OSM data version: 2020-04-02T17:07:40Z  #mapsme,2,0,HeyItsAdam,"Nice description, though this note doesn't provide anything actionable for OpenStreetMap. The hotel is already on the map."
1984850,Sierra Leone,8.6381476,-10.9757549,2019-11-04 00:00:00,2020-04-14 11:07:19,0,Unknown,Masingbi Road,3,1,Ansu Bangura,
2109034,Sierra Leone,8.4749853,-13.2750150,2020-03-03 00:00:00,2020-03-03 14:44:37,0,Russ Bishop,ISL offcie,2,0,Russ Bishop,
2109030,Sierra Leone,8.4469764,-13.2303790,2020-03-03 00:00:00,2020-03-03 14:40:11,0,Russ Bishop,British Mil Camp,2,0,Russ Bishop,
2108722,Sierra Leone,8.4724337,-13.2463228,2020-03-03 00:00:00,2020-03-03 08:51:49,0,Russ Bishop,Aspen hospital,4,1,Russ Bishop,
1791516,Sierra Leone,8.4679896,-13.2688880,2019-05-26 00:00:00,2020-03-03 08:47:40,0,Unknown,Freetown H3 #1313?,2,0,Russ Bishop,
2108716,Sierra Leone,8.4670461,-13.2675824,2020-03-03 00:00:00,2020-03-03 08:46:59,0,Russ Bishop,British High Commission,3,1,Russ Bishop,
2102739,Sierra Leone,8.4965675,-13.2943715,2020-02-26 00:00:00,2020-03-03 08:44:21,0,Unknown,Mamba point hotel,6,1,Russ Bishop,Mamba Hotel
2108646,Sierra Leone,8.4761679,-13.2739882,2020-03-03 00:00:00,2020-03-03 08:33:08,0,Russ Bishop,ISL office,6,1,Russ Bishop,
2108697,Sierra Leone,8.4758200,-13.2742700,2020-03-03 00:00:00,2020-03-03 08:31:03,0,Russ Bishop,ISL office,2,0,Russ Bishop,
2102741,Sierra Leone,8.4970000,-13.2944000,2020-02-26 00:00:00,2020-02-26 15:12:05,0,Unknown,mamba point hotel,2,0,kartonage,https://www.openstreetmap.org/way/305929790 ?
1958,Sierra Leone,9.3269517,-12.6150513,2013-05-08 00:00:00,2020-02-20 11:20:19,0,CroKimba,Feel free to correct if this isn't a secondary road.,2,0,ent8r,Seems like there is no correction necessary... 😉
2071205,Sierra Leone,8.4864857,-13.2218528,2020-01-27 00:00:00,2020-02-06 08:47:38,0,Unknown,"There were 50 teachers in a school, if ...",2,0,Syl,No useful information for OpenStreetMap
2049435,Sierra Leone,8.4889648,-13.2472262,2020-01-07 00:00:00,2020-01-16 02:11:40,0,Maanda,'Would like to send out this position for this company.' POI name: Hema Trading & Construction Company POI types: office-company OSM data version: 2019-11-24T01:08:45Z  #mapsme,2,0,Syl,Already in the map
2018777,Sierra Leone,8.3822163,-13.1331616,2019-12-07 00:00:00,2020-01-16 02:10:09,0,Santigie Mansaray,"'It was a mistake done by me' The place has gone or never existed. This is an auto-generated note from MAPS.ME application: a user reports a POI that is visible on a map (which can be outdated), but cannot be found on the ground. POI name: Tigiemans Resident POI types: tourism-hostel OSM data version: 2019-10-19T16:52:54Z  #mapsme",2,0,Syl,Duplicated note
2010382,Sierra Leone,8.3822163,-13.1331616,2019-11-28 00:00:00,2020-01-16 02:10:09,0,Santigie Mansaray,"'It was a mistake done by me' The place has gone or never existed. This is an auto-generated note from MAPS.ME application: a user reports a POI that is visible on a map (which can be outdated), but cannot be found on the ground. POI name: Tigiemans Resident POI types: tourism-hostel OSM data version: 2019-10-19T16:52:54Z  #mapsme",2,0,Syl,Removed
1619057,Sierra Leone,8.1182872,-12.0685312,2018-12-16 00:00:00,2020-01-16 02:04:32,0,Solomon S Ngatto,"'Please remove from Map ' The place has gone or never existed. This is an auto-generated note from MAPS.ME application: a user reports a POI that is visible on a map (which can be outdated), but cannot be found on the ground. POI name: Auditorium POI types: historic-monument OSM data version: 2018-10-30T22:25:02Z  #mapsme",2,0,Syl,Fixed
1619056,Sierra Leone,8.1174402,-12.0686277,2018-12-16 00:00:00,2020-01-16 02:03:27,0,Solomon S Ngatto,'Auditorium' POI has no name POI types: building OSM data version: 2018-10-30T22:25:02Z  #mapsme,2,0,Syl,Fixed
1608937,Sierra Leone,8.4633724,-13.2715771,2018-12-05 00:00:00,2020-01-16 01:55:42,0,aurelioa,the correct name is:  NEMS (National Emergency Service).,2,0,Syl,Already in the map
1570764,Sierra Leone,8.8848800,-12.0493700,2018-10-25 00:00:00,2020-01-16 01:54:02,0,Unknown,COOPI - Cooperazione Internazionale - Makeni Field Office,2,0,Syl,Duplicated note
1059191,Sierra Leone,8.4591127,-13.2176083,2017-07-10 00:00:00,2020-01-16 01:42:50,0,Masamba,"The place has gone or never existed. This is an auto-generated note from MAPS.ME application: a user reports a POI that is visible on a map (which can be outdated), but cannot be found on the ground. POI name: Peak Hills Golf Course POI types: leisure-golf_course OSM data version: 2017-06-09T16:24:09Z  #mapsme",2,0,Syl,Nothing here
842002,Sierra Leone,7.8782957,-11.1885829,2017-01-05 00:00:00,2020-01-16 01:37:40,0,abdulaikoroma82,Mission Road (OSM data version: 2016-05-10T14:41:03Z) #mapsme,2,0,Syl,Duplicated note
842013,Sierra Leone,7.8782957,-11.1885829,2017-01-05 00:00:00,2020-01-16 01:37:39,0,abdulaikoroma82,Demby Street (OSM data version: 2016-05-10T14:41:03Z) #mapsme,2,0,Syl,Duplicated note
639422,Sierra Leone,7.8768980,-11.1841997,2016-07-23 00:00:00,2020-01-16 01:33:51,0,abdulaikoroma82,Kenema City Field (OSM data version: 2016-05-10T14:41:03Z) #mapsme,2,0,Syl,Duplicated note
448425,Sierra Leone,8.4735130,-13.2758564,2015-10-09 00:00:00,2020-01-16 01:29:05,0,Unknown,EOC building,2,0,Syl,Already in the map
344814,Sierra Leone,8.7494132,-12.7718478,2015-04-09 00:00:00,2020-01-16 01:26:32,0,Unknown,"This is the location of Maforki ETU 8.74984, -12.7724",2,0,Syl,Location fixed
344806,Sierra Leone,8.7739659,-12.7970016,2015-04-09 00:00:00,2020-01-16 01:26:32,0,Unknown,This is not the location of Maforki ETU,2,0,Syl,Location fixed
287217,Sierra Leone,8.2560020,-13.1106377,2014-12-16 00:00:00,2020-01-16 01:19:56,0,Unknown,Caritas Freetown Ebola Response Areas- Western Rural.,4,1,Syl,Obsolete note
237147,Sierra Leone,7.3198051,-11.6960204,2014-09-06 00:00:00,2020-01-16 01:15:30,0,AndrewBuck,"Not sure these buildings are actually here, they do not show up in 2013 bing, might have been traced from more recent imagery but might just be wrong.",2,0,Syl,"Nothing in current imagery, buildings removed."
234930,Sierra Leone,8.4882896,-13.2384717,2014-09-02 00:00:00,2020-01-16 01:12:17,0,ngos minanga,"An isolation unit has been established at Connaught Hospital, with assistance from a medical team from King's Health Partners, UK.    un centre d'isolement a été mis sur pied pour accueillir les malades atteints de fievre ebola le personnel medical travaille ici en collaboration avec l'equipe medical de ''King's Health Partners, UK. ''",2,0,Syl,Obsolete note
2052779,Sierra Leone,8.3097449,-13.0247426,2020-01-10 00:00:00,2020-01-10 14:05:40,0,Shreya Singhal,Future Home of WCC Academy and Health Centre,4,1,Shreya Singhal,
1234137,Sierra Leone,8.1121865,-12.0750582,2017-12-09 00:00:00,2020-01-03 14:32:45,0,mueschel,The tagging used in this town as well as the road network need some clean-up.,2,0,Davide Occhipinti,
2033984,Sierra Leone,8.4818909,-13.2635772,2019-12-22 00:00:00,2019-12-22 13:31:53,0,Csidibe,Helen Keller international,2,0,Csidibe,
1992744,Sierra Leone,8.4077484,-13.2612350,2019-11-12 00:00:00,2019-11-12 08:29:45,0,XaAr2499,Diamants i or.,2,0,XaAr2499,
799668,Sierra Leone,8.4888481,-13.2334199,2016-11-29 00:00:00,2019-09-05 11:10:42,0,jiro43,"The place has gone or never existed. This is an auto-generated note from MAPS.ME application: a user reports a POI that is visible on a map (which can be outdated), but cannot be found on the ground. User comments: 'right place is opposit side' (OSM data version: 2016-10-10T15:13:03Z) #mapsme",2,0,Syl,Removed
1007009,Sierra Leone,8.4826789,-13.2594226,2017-05-25 00:00:00,2019-09-05 11:07:42,0,Bryma,"The place has gone or never existed. This is an auto-generated note from MAPS.ME application: a user reports a POI that is visible on a map (which can be outdated), but cannot be found on the ground. User comments: 'Place is not a police station ' (OSM data version: 2017-03-28T20:59:03Z) #mapsme",2,0,Syl,Fixed
1835408,Sierra Leone,7.9596665,-11.7396467,2019-07-05 00:00:00,2019-09-02 17:20:52,0,Kazakore,"'This  building is (now?) a bank. I'll update with which one next time I go out...' The place has gone or never existed. This is an auto-generated note from MAPS.ME application: a user reports a POI that is visible on a map (which can be outdated), but cannot be found on the ground. POI name: Changes Night club and Restaurant POI types: amenity-pub OSM data version: 2019-06-21T10:47:15Z  #mapsme",2,0,Syl,Removed
770981,Sierra Leone,8.4861922,-13.2520287,2016-11-03 00:00:00,2019-09-02 17:15:19,0,John Julius Sesay,Suku's Drive (OSM data version: 2016-07-15T17:38:02Z) #mapsme,2,0,Syl,Duplicate note
1420919,Sierra Leone,8.4850519,-13.2502561,2018-06-09 00:00:00,2019-09-02 17:13:23,0,John Julius Sesay,"The place has gone or never existed. This is an auto-generated note from MAPS.ME application: a user reports a POI that is visible on a map (which can be outdated), but cannot be found on the ground. User comments: 'does not exist' (OSM data version: 2016-11-23T15:14:03Z) #mapsme",2,0,Syl,Removed
1497072,Sierra Leone,8.4824706,-13.2588607,2018-08-21 00:00:00,2019-09-02 17:11:31,0,Bryma,"'no building in the middle of the road' The place has gone or never existed. This is an auto-generated note from MAPS.ME application: a user reports a POI that is visible on a map (which can be outdated), but cannot be found on the ground. POI has no name POI types: building OSM data version: 2018-08-04T14:22:01Z  #mapsme",2,0,Syl,Nothing here
1269669,Sierra Leone,8.4845664,-13.2592603,2018-01-16 00:00:00,2019-09-02 17:10:54,0,Bryma,"'wrong location' The place has gone or never existed. This is an auto-generated note from MAPS.ME application: a user reports a POI that is visible on a map (which can be outdated), but cannot be found on the ground. POI name: Goodies Supermarket POI types: shop-supermarket OSM data version: 2017-12-08T15:42:02Z  #mapsme",2,0,Syl,"Nothing here, already moved"
249299,Sierra Leone,7.0349732,-11.6403420,2014-09-30 00:00:00,2019-09-02 17:01:00,0,Harry Wood,road need tracing,2,0,Syl,Already done
249300,Sierra Leone,7.1057151,-11.5801955,2014-09-30 00:00:00,2019-09-02 16:59:52,0,Harry Wood,road needs tracing,2,0,Syl,Already done
234958,Sierra Leone,8.3973492,-13.2635504,2014-09-02 00:00:00,2019-09-02 16:56:03,0,ngos minanga,centre hospitalier habileté a recevoir les malades atteints de fievre ebola   hospital centre accredited for support victims ebola disease,2,0,Syl,"Le centre est déjà présent, rien d'autre à ajouter dans les données."
1773096,Sierra Leone,7.8897500,-11.1894400,2019-05-09 00:00:00,2019-05-09 17:28:05,0,Abubakar jalloh,Kemokai Street,6,1,Abubakar jalloh,This kemokai Street not named on the map
1736302,Sierra Leone,9.0595780,-12.8256540,2019-04-06 00:00:00,2019-04-07 09:31:00,0,Cyfreak,Village,2,0,Cyfreak,
1640294,Sierra Leone,8.6107401,-13.2027917,2019-01-05 00:00:00,2019-01-05 13:28:23,0,Ninks,Lungi airport lodge and camping,2,0,Ninks,
639413,Sierra Leone,7.8791742,-11.1859869,2016-07-23 00:00:00,2018-12-27 02:02:40,0,abdulaikoroma82,Jenneh Street (OSM data version: 2016-05-10T14:41:03Z) #mapsme,2,0,freebeer,on the map
1608133,Sierra Leone,8.4633703,-13.2715782,2018-12-04 00:00:00,2018-12-04 12:49:30,0,aurelioa,NEMS Sierra Leone,6,1,aurelioa,
1181109,Sierra Leone,7.9413000,-11.4299000,2017-10-21 00:00:00,2018-11-15 09:30:41,0,Unknown,Study Site 1,2,0,freebeer,no info
1551482,Sierra Leone,7.9935686,-10.7537466,2018-10-05 00:00:00,2018-11-15 09:30:26,0,Unknown,"Mobai, Kailahun",2,0,freebeer,on the map
692837,Sierra Leone,8.4657080,-13.2317448,2016-08-29 00:00:00,2018-11-11 11:11:09,0,Unknown,Rayan Gibson was here,2,0,freebeer,no info
787624,Sierra Leone,8.4560517,-13.2303803,2016-11-19 00:00:00,2018-11-02 12:24:29,0,Samuel Sheku Kargbo,"The place has gone or never existed. This is an auto-generated note from MAPS.ME application: a user reports a POI that is visible on a map (which can be outdated), but cannot be found on the ground. User comments: 'Sheku KARGBO Drive' (OSM data version: 2016-11-05T13:55:03Z) #mapsme",2,0,Syl,Duplicate note
631752,Sierra Leone,8.4560517,-13.2303803,2016-07-17 00:00:00,2018-11-02 12:24:01,0,Samuel Sheku Kargbo,Sheku Kargbo Drive (OSM data version: 2016-06-20T05:57:02Z) #mapsme,2,0,Syl,Duplicate note
631753,Sierra Leone,8.4560517,-13.2303803,2016-07-17 00:00:00,2018-11-02 12:23:30,0,Samuel Sheku Kargbo,"The place has gone or never existed. This is an auto-generated note from MAPS.ME application: a user reports a POI that is visible on a map (which can be outdated), but cannot be found on the ground. User comments: 'Name of street is: Sheku Kargbo Drive' (OSM data version: 2016-06-20T05:57:02Z) #mapsme",2,0,Syl,Duplicate note
631815,Sierra Leone,8.4560517,-13.2303803,2016-07-17 00:00:00,2018-11-02 12:21:13,0,Samuel Sheku Kargbo,Sheku Kargbo Drive (OSM data version: 2016-06-20T05:57:02Z) #mapsme,2,0,Syl,Duplicate note
631817,Sierra Leone,8.4560517,-13.2303803,2016-07-17 00:00:00,2018-11-02 12:20:32,0,Samuel Sheku Kargbo,Sheku Kargbo Drive (OSM data version: 2016-06-20T05:57:02Z) #mapsme,2,0,Syl,Duplicate note
1015309,Sierra Leone,8.4560517,-13.2303803,2017-05-31 00:00:00,2018-11-02 12:19:48,0,Samuel Sheku Kargbo,'Sheku KARGBO Drive' POI has no name POI types: psurface-unpaved_good highway-residential OSM data version: 2017-05-11T13:22:09Z  #mapsme,2,0,Syl,Duplicate note
842017,Sierra Leone,7.8782957,-11.1885829,2017-01-05 00:00:00,2018-11-02 12:18:45,0,Unknown,Demby Street (OSM data version: 2016-05-10T14:41:03Z) #mapsme,2,0,Syl,Duplicate note
842004,Sierra Leone,7.8782957,-11.1885829,2017-01-05 00:00:00,2018-10-26 17:57:49,0,Unknown,Mission Road (OSM data version: 2016-05-10T14:41:03Z) #mapsme,2,0,freebeer,on the map
1485953,Sierra Leone,9.2893910,-12.6742900,2018-08-11 00:00:00,2018-09-26 14:51:43,0,Unknown,Marketplace,2,0,Syl,Already in the map
1202441,Sierra Leone,9.7510000,-11.6837000,2017-11-11 00:00:00,2018-09-26 14:50:33,0,stevetrowt,http://quintonoaks.com/uncategorized/watch-thor-ragnarok-3-2017-online-full-movie-free/,2,0,Syl,
639419,Sierra Leone,7.8748744,-11.1910911,2016-07-23 00:00:00,2018-09-21 17:18:38,0,abdulaikoroma82,"The place has gone or never existed. This is an auto-generated note from MAPS.ME application: a user reports a POI that is visible on a map (which can be outdated), but cannot be found on the ground. User comments: 'Kingsway Street' (OSM data version: 2016-05-10T14:41:03Z) #mapsme",2,0,Emmanuel Lemoh,
849337,Sierra Leone,7.9590516,-11.7526098,2017-01-12 00:00:00,2018-07-18 13:17:45,0,Bilkisu,"The place has gone or never existed. This is an auto-generated note from MAPS.ME application: a user reports a POI that is visible on a map (which can be outdated), but cannot be found on the ground. (OSM data version: 2016-12-14T16:41:03Z) #mapsme",2,0,freebeer,NOTHING AT MARKER
1455257,Sierra Leone,7.9656467,-11.7406747,2018-07-15 00:00:00,2018-07-18 13:04:23,0,Unknown,Madam Wokie Hotel,2,0,freebeer,ON THE MAP
1372280,Sierra Leone,7.9599574,-11.7425918,2018-04-25 00:00:00,2018-07-18 13:02:58,0,Unknown,"• La Stampa : Elenco di 26 viaggi nel mondo • 1 ) L’Amazzonia sconosciuta del Perù sarà ora tutelata da due riserve naturali http://www.lastampa.it/2018/04/09/societa/viaggi/mondo/lamazzonia-sconosciuta-del-per-sar-ora-tutelata-da-due-riserve-naturali-S9PtMqQzqMiDMOVDQUkY6L/pagina.html  • 2 )  C’è un fiume che ribolle nel cuore dell’Amazzonia peruviana http://www.lastampa.it/2017/11/22/societa/viaggi/mondo/c-un-fiume-che-ribolle-nel-cuore-dellamazzonia-peruviana-VMq8LPYaFrimSMJNWXxRbP/pagina.html • 3 ) Un paradiso del deserto del Perù attorno ad un lago dai poteri curativi http://www.lastampa.it/2017/04/12/societa/viaggi/mondo/un-paradiso-del-deserto-del-per-attorno-ad-un-lago-dai-poteri-curativi-yDAEl7X2gHzeIkZaLzu6WN/pagina.html • 4 ) Nell’oceano Indiano c’è un’isola inavvicinabile dove si vive ancora come nell’età della pietra http://www.lastampa.it/2017/06/07/societa/viaggi/mondo/nelloceano-indiano-c-unisola-inavvicinabile-dove-si-vive-ancora-come-nellet-della-pietra-FPAZyol7cy0B56wZ2y8gVO/pagina.html • 5 ) - A Porto Rico c’è un’incredibile spiaggia dove si prende il sole fra i carri armati http://www.lastampa.it/2017/06/08/societa/viaggi/mondo/a-porto-rico-c-unincredibile-spiaggia-a-mezzaluna-dove-si-prende-il-sole-fra-i-carri-armati-OdFd54G0EKOIGkTgBzvssL/pagina.html • 6 ) - Da discarica a spiaggia più bella di Mumbai: la seconda vita di Versova Beach http://www.lastampa.it/2017/06/05/societa/viaggi/mondo/giornata-mondiale-dellambiente-da-discarica-a-spiaggia-pi-bella-di-mumbai-ecco-la-seconda-vita-di-versova-beach-iUhH8Q49mM14KATscyj2bL/pagina.html • 7 ) Un parco da 10 milioni di acri, grande quanto la Svizzera, sta prendendo forma in Cile http://www.lastampa.it/2018/02/06/societa/viaggi/mondo/un-parco-da-milioni-di-acri-grande-quanto-la-svizzera-sta-prendendo-forma-in-cile-kxctTgo7ElQNHSDtNTdsdL/pagina.html • 8 ) In Patagonia c'è un iceberg che avanza di due metri al giorno, facendo un gran rumore http://www.lastampa.it/2017/06/12/societa/viaggi/mondo/in-pat",2,0,freebeer,NO MAPPING INFO
602966,Sierra Leone,8.4822630,-13.2442089,2016-06-23 00:00:00,2018-04-17 17:24:56,0,Musa Ansumana Soko,"With Active programs in Sierra Leone and Liberia, the Youth Partnership for Peace and Development (YPPD) is a voluntary and non-profit youth-led development organization working directly with development partners across the world. Established as a post-conflict initiative, the organization is staffed by a group of young proactive youths who are convinced that development does not lie in the hands of the elderly alone, about also in those of young people. (OSM data version: 2016-03-14T15:50:02Z) #mapsme",2,0,ICEMOG,
602960,Sierra Leone,8.4822605,-13.2441491,2016-06-23 00:00:00,2018-04-17 17:24:04,0,Musa Ansumana Soko,A national civil society advocacy alliance in the water and sanitation sector. More about WASH Net can be found on their website: http://www.wash-net.org (OSM data version: 2016-03-14T15:50:02Z) #mapsme,2,0,ICEMOG,
1317432,Sierra Leone,9.1067114,-12.2066187,2018-03-04 00:00:00,2018-03-06 17:26:40,0,mountenjoy,road is paved from here south,2,0,mountenjoy,
1317431,Sierra Leone,9.3996996,-12.2398292,2018-03-04 00:00:00,2018-03-06 17:26:15,0,mountenjoy,road is good compacted gravel from here south,2,0,mountenjoy,Corrected
1181802,Sierra Leone,8.5755000,-13.0576800,2017-10-22 00:00:00,2017-10-22 10:05:25,0,zhaozichun2002,Marine Building,4,1,zhaozichun2002,
1101708,Sierra Leone,8.4626518,-13.1696463,2017-08-12 00:00:00,2017-09-22 21:08:39,0,Unknown,Vandy Street,2,0,freebeer,not here.  there
664152,Sierra Leone,8.4622963,-13.2545034,2016-08-09 00:00:00,2017-09-22 21:05:22,0,Dave Stanley,Adnan's Supermarket,2,0,freebeer,on the map
1066404,Sierra Leone,7.3205720,-11.6606360,2017-07-16 00:00:00,2017-09-22 21:02:22,0,Unknown,Other: Showing my location in Nigeria when I'm in the USA This error is submitted from Navmii GPS.,2,0,freebeer,
546816,Sierra Leone,8.4876331,-13.2881826,2016-04-13 00:00:00,2017-08-05 18:03:53,0,distantnative,Amenity doesn't exist! #mapsme,2,0,Dave Stanley,Correct.  It is now Atlantic Garden Villas - a gated residential complex.  Almost finished by August 2017.
257623,Sierra Leone,8.3902232,-13.2569915,2014-10-18 00:00:00,2017-08-05 16:04:58,0,LordOfMaps,Is it appropriate to map the lanes separately here?,3,0,Dave Stanley,
1048561,Sierra Leone,8.4793300,-13.2366000,2017-06-30 00:00:00,2017-06-30 21:03:04,0,Daniel Kaitibi,Njala University,6,1,Daniel Kaitibi,
1019434,Sierra Leone,8.8853155,-12.0451462,2017-06-05 00:00:00,2017-06-06 16:00:39,0,Unknown,ooooo,2,0,mavl,The note does not contain an useful information for OpenStreetMap.
999302,Sierra Leone,8.4696610,-13.2713985,2017-05-17 00:00:00,2017-05-17 13:20:52,0,Unknown,Here it is.,2,0,hsc666,
968399,Sierra Leone,8.4796100,-13.2709100,2017-04-18 00:00:00,2017-04-18 16:12:07,0,babylon232,Head Master Beauty saloon- Limezone free wifi available,4,1,babylon232,
968475,Sierra Leone,8.4802727,-13.2012749,2017-04-18 00:00:00,2017-04-18 15:36:56,0,babylon232,IAMTECH University - Limezone free WiFi hotspots,2,0,babylon232,
968474,Sierra Leone,8.4510739,-13.2383752,2017-04-18 00:00:00,2017-04-18 15:33:31,0,babylon232,Limkokwing University - Limezone Free WiFi,2,0,babylon232,
968466,Sierra Leone,8.4567600,-13.2484400,2017-04-18 00:00:00,2017-04-18 15:17:57,0,babylon232,Onlime Head Office,2,0,babylon232,
968459,Sierra Leone,8.4932901,-13.2773370,2017-04-18 00:00:00,2017-04-18 15:13:08,0,babylon232,Quincys Bar & Restaurant - Limezone free WiFi,2,0,babylon232,
968452,Sierra Leone,8.4930991,-13.2747433,2017-04-18 00:00:00,2017-04-18 15:10:17,0,babylon232,Sea Coach - Limezone free WiFi,2,0,babylon232,
968450,Sierra Leone,8.4699793,-13.2815561,2017-04-18 00:00:00,2017-04-18 15:07:28,0,babylon232,O'Casey's Bar -Limezone free WiFi,2,0,babylon232,
968436,Sierra Leone,8.4554064,-13.2721844,2017-04-18 00:00:00,2017-04-18 14:56:31,0,babylon232,Layat Fast food - limezone free wifi hotspot,2,0,babylon232,
968432,Sierra Leone,8.4560802,-13.2725385,2017-04-18 00:00:00,2017-04-18 14:52:24,0,babylon232,Mack Pharmacy - Limezone free wifi  available,2,0,babylon232,
968425,Sierra Leone,8.4565200,-13.2718200,2017-04-18 00:00:00,2017-04-18 14:45:13,0,babylon232,Keystone Bank- Free Limezone wifi hostspot,2,0,babylon232,
968409,Sierra Leone,8.4781800,-13.2723900,2017-04-18 00:00:00,2017-04-18 14:38:31,0,babylon232,Basha Restaurant- limezone free wifi available,2,0,babylon232,
968414,Sierra Leone,8.4833900,-13.2682300,2017-04-18 00:00:00,2017-04-18 14:37:51,0,babylon232,VYBZ pub & Restaurant- Limezone free wifi,2,0,babylon232,
947826,Sierra Leone,8.3984572,-13.1497575,2017-03-31 00:00:00,2017-04-01 05:44:58,0,Dantuma,vvv (OSM data version: 2016-06-01T10:03:02Z) #mapsme,2,0,mavl,Hello. You used maps.me program for addition of a note on a map recently. Your note was added to OpenStreetMap project. The note does not contain an useful information for OpenStreetMap.
253442,Sierra Leone,9.6222132,-11.6037619,2014-10-08 00:00:00,2017-03-15 14:08:03,0,Aury88,This seems a very small village/hamlet but I'm not sure. I've mapped some elements that look like some kind of buildings,3,1,SMScholes,
918236,Sierra Leone,7.8777400,-11.1879500,2017-03-07 00:00:00,2017-03-07 16:20:20,0,abdulaikoroma82,This is Mission Road,2,0,abdulaikoroma82,
918229,Sierra Leone,7.8773254,-11.1895028,2017-03-07 00:00:00,2017-03-07 16:16:13,0,abdulaikoroma82,Coker Jah Street,2,0,abdulaikoroma82,
751159,Sierra Leone,8.5442283,-12.9436970,2016-10-17 00:00:00,2016-10-17 14:41:59,0,Leutha,Kagbeli Island,2,0,Leutha,
505766,Sierra Leone,8.4158274,-13.2724392,2016-01-30 00:00:00,2016-01-30 13:28:57,0,jogwi,Von Knoten Gwinner Avenue/Jasse Drive bis Knoten Lasse Drive,3,1,jogwi,
1796,Sierra Leone,9.4322975,-12.6377106,2013-05-07 00:00:00,2016-01-18 14:45:05,0,CroKimba,Please check if this really can be considered as a tertiary road.,2,0,PierZen,tertiary connecting villages
326833,Sierra Leone,8.9331929,-12.0015335,2015-03-05 00:00:00,2016-01-18 14:40:07,0,Unknown,30.12.2014,2,0,PierZen,incomplete
43422,Sierra Leone,8.8537563,-13.1234529,2013-09-17 00:00:00,2016-01-18 14:31:38,0,CroKimba,Tombo - Banka or Tombo Walla?,2,0,PierZen,
234903,Sierra Leone,8.4598078,-10.3360748,2014-09-02 00:00:00,2016-01-17 20:01:23,0,ngos minanga,secondary hospital centres 'referral unit'' for people who have first symptoms before transfer to KAILAHUn centre  centre hospitaliers secondaires et provisoire pour recenser les malades ayant les premiers symptomes avant transfert pour le centre hospitalier de KAILAHUN,2,0,PierZen,Ce  centre n'est sans doute plus opérationnel. Créer une nouvelle note si vous voulez ajouter facilités.
234902,Sierra Leone,8.2770668,-10.3704071,2014-09-02 00:00:00,2016-01-17 20:01:09,0,ngos minanga,secondary hospital centres 'referral unit'' for people who have first symptoms before transfer to KAILAHUn centre  centre hospitaliers secondaires et provisoire pour recenser les malades ayant les premiers symptomes avant transfert pour le centre hospitalier de KAILAHUN,2,0,PierZen,Ce  centre n'est sans doute plus opérationnel. Créer une nouvelle note si vous voulez ajouter facilités.
234901,Sierra Leone,8.2726501,-10.5733109,2014-09-02 00:00:00,2016-01-17 20:00:41,0,ngos minanga,treatment centres victimes ebola disease by MSF (medecins sans frontieres)   centre de traitement des patients atteints de la fievre ebola par MSF (medecins sans frontieres),2,0,PierZen,Ce  centre n'est sans doute plus opérationnel. Créer une nouvelle note si vous voulez ajouter facilités.
304765,Sierra Leone,7.9621675,-11.7367458,2015-01-20 00:00:00,2016-01-17 19:59:18,0,Joseph Lebbie,This is Bo,2,0,PierZen,
234954,Sierra Leone,7.9599574,-11.7327118,2014-09-02 00:00:00,2016-01-17 19:59:06,0,ngos minanga,MSF (medecins sans frontieres) is constructing a 35-bed isolation centre which is expected to be functional by 28 August  medecins sans frontieres a mis sur pied un centre de 35 lits pour accueillir les malades atteints de fievres ebola fonctionnel a partir du 28 aout,3,0,PierZen,Ce  centre n'est sans doute plus opérationnel. Créer une nouvelle note si vous voulez ajouter facilités.
252337,Sierra Leone,7.9881776,-11.5679169,2014-10-06 00:00:00,2016-01-17 19:57:24,0,Unknown,Το δικό μας Γκμπούμπε,2,0,PierZen,??
252339,Sierra Leone,8.1368966,-11.6876507,2014-10-06 00:00:00,2016-01-17 19:56:42,0,Unknown,Το δικό τους Γκμπούμπε!,2,0,PierZen,??
194624,Sierra Leone,8.0249529,-10.7763594,2014-07-06 00:00:00,2016-01-17 19:52:43,0,LordOfMaps,construction: please update...,4,0,PierZen,updated classification
